order_id,order_date,product,category,region,sales_rep,channel,quantity,unit_price,sales
1606,2024-07-03,Desk Lamp,Furniture,North,Eve Torres,Partner,3,36.79,113.13
1607,2024-07-03,Webcam HD,Electronics,South,Alice Kim,Retail Store,5,58.82,301.45
1608,2024-07-04,USB-C Hub,Electronics,South,Alice Kim,Retail Store,2,38.57,79.07
1609,2024-07-06,Pen Pack,Stationery,South,Eve Torres,Retail Store,2,9.19,18.84
1610,2024-07-06,Notebook Set,Stationery,North,Alice Kim,Retail Store,6,13.54,83.27
1611,2024-07-06,Webcam HD,Electronics,East,Eve Torres,Retail Store,4,57.09,234.07
1612,2024-07-06,Wireless Mouse,Electronics,West,Alice Kim,Retail Store,6,26.39,162.3
1613,2024-07-06,USB-C Hub,Electronics,North,Alice Kim,Partner,2,36.46,74.74
1614,2024-07-07,Mechanical Keyboard,Electronics,East,David Lee,Retail Store,3,72.6,223.24
1615,2024-07-07,Pen Pack,Stationery,West,Alice Kim,Online,6,8.17,50.25
1616,2024-07-07,Standing Desk,Furniture,West,Alice Kim,Retail Store,4,393.1,1611.71
1617,2024-07-07,Notebook Set,Stationery,West,Carla Diaz,Retail Store,6,11.51,70.79
1618,2024-07-07,Wireless Mouse,Electronics,East,Carla Diaz,Retail Store,3,27.61,84.9
1619,2024-07-07,Desk Lamp,Furniture,South,Bob Chen,Retail Store,6,42.85,263.53
1620,2024-07-08,Desk Lamp,Furniture,West,Eve Torres,Partner,3,38.69,118.97
1621,2024-07-08,Mechanical Keyboard,Electronics,West,David Lee,Partner,2,65.68,134.64
1622,2024-07-08,Notebook Set,Stationery,South,Alice Kim,Retail Store,1,12.35,12.66
1623,2024-07-08,Webcam HD,Electronics,North,Bob Chen,Online,4,51.37,210.62
1624,2024-07-08,Office Chair,Furniture,West,Alice Kim,Retail Store,1,173.23,177.56
1625,2024-07-09,Office Chair,Furniture,West,Eve Torres,Retail Store,3,178.58,549.13
1626,2024-07-09,Mechanical Keyboard,Electronics,East,David Lee,Partner,6,59.0,362.85
1627,2024-07-09,Desk Lamp,Furniture,West,Eve Torres,Partner,2,45.61,93.5
1628,2024-07-09,Notebook Set,Stationery,East,Alice Kim,Retail Store,3,11.29,34.72
1629,2024-07-09,Wireless Mouse,Electronics,South,Bob Chen,Partner,4,22.81,93.52
1630,2024-07-10,Office Chair,Furniture,North,Alice Kim,Retail Store,3,191.32,588.31
1631,2024-07-11,USB-C Hub,Electronics,South,Carla Diaz,Partner,5,38.51,197.36
1632,2024-07-12,Standing Desk,Furniture,East,David Lee,Retail Store,6,479.54,2949.17
1633,2024-07-12,Notebook Set,Stationery,West,Carla Diaz,Partner,4,11.56,47.4
1634,2024-07-12,Webcam HD,Electronics,North,Alice Kim,Partner,5,54.96,281.67
1635,2024-07-12,Notebook Set,Stationery,East,Carla Diaz,Partner,5,12.74,65.29
1636,2024-07-12,Mechanical Keyboard,Electronics,East,Carla Diaz,Retail Store,4,59.54,244.11
1637,2024-07-12,Standing Desk,Furniture,East,Bob Chen,Online,6,452.66,2783.86
1638,2024-07-13,Office Chair,Furniture,West,Carla Diaz,Partner,1,198.24,203.2
1639,2024-07-13,USB-C Hub,Electronics,West,Carla Diaz,Retail Store,6,31.72,195.08
1640,2024-07-13,Pen Pack,Stationery,North,Eve Torres,Partner,4,7.98,32.72
1641,2024-07-13,Monitor 27in,Electronics,South,Eve Torres,Partner,2,216.87,444.58
1642,2024-07-14,Desk Lamp,Furniture,East,Bob Chen,Partner,6,39.58,243.42
1643,2024-07-14,Webcam HD,Electronics,West,Bob Chen,Partner,2,53.54,109.76
1644,2024-07-14,Standing Desk,Furniture,South,Carla Diaz,Partner,6,462.88,2846.71
1645,2024-07-14,Mechanical Keyboard,Electronics,East,David Lee,Retail Store,2,64.27,131.75
1646,2024-07-14,Notebook Set,Stationery,West,Alice Kim,Retail Store,3,12.56,38.62
1647,2024-07-14,Wireless Mouse,Electronics,North,David Lee,Online,6,26.15,160.82
1648,2024-07-15,Mechanical Keyboard,Electronics,East,David Lee,Online,6,64.7,397.91
1649,2024-07-15,USB-C Hub,Electronics,East,David Lee,Partner,2,40.18,82.37
1650,2024-07-15,Desk Lamp,Furniture,South,Alice Kim,Retail Store,2,39.16,80.28
1651,2024-07-15,Notebook Set,Stationery,East,Alice Kim,Online,6,13.76,84.62
1652,2024-07-16,Standing Desk,Furniture,South,Eve Torres,Online,2,457.93,938.76
1653,2024-07-16,Desk Lamp,Furniture,West,David Lee,Retail Store,1,37.29,38.22
1654,2024-07-16,Pen Pack,Stationery,North,Eve Torres,Online,4,7.97,32.68
1655,2024-07-17,Notebook Set,Stationery,South,Alice Kim,Partner,1,13.48,13.82
1656,2024-07-17,Wireless Mouse,Electronics,South,Carla Diaz,Retail Store,6,27.09,166.6
1657,2024-07-17,USB-C Hub,Electronics,East,Bob Chen,Online,1,34.86,35.73
1658,2024-07-17,Wireless Mouse,Electronics,West,Eve Torres,Partner,3,28.43,87.42
1659,2024-07-17,Webcam HD,Electronics,South,Carla Diaz,Retail Store,3,55.46,170.54
1660,2024-07-18,Office Chair,Furniture,West,Alice Kim,Online,2,204.66,419.55
1661,2024-07-18,Office Chair,Furniture,South,Alice Kim,Partner,6,206.32,1268.87
1662,2024-07-19,USB-C Hub,Electronics,North,David Lee,Partner,1,34.71,35.58
1663,2024-07-19,Standing Desk,Furniture,North,Alice Kim,Partner,5,443.43,2272.58
1664,2024-07-19,Wireless Mouse,Electronics,West,David Lee,Retail Store,1,26.81,27.48
1665,2024-07-19,Mechanical Keyboard,Electronics,South,Bob Chen,Partner,5,62.61,320.88
1666,2024-07-20,Wireless Mouse,Electronics,North,Eve Torres,Retail Store,3,25.13,77.27
1667,2024-07-20,Monitor 27in,Electronics,West,Alice Kim,Partner,5,236.54,1212.27
1668,2024-07-20,Monitor 27in,Electronics,North,David Lee,Online,1,213.55,218.89
1669,2024-07-20,Monitor 27in,Electronics,South,Carla Diaz,Partner,2,240.79,493.62
1670,2024-07-20,Pen Pack,Stationery,West,Bob Chen,Partner,3,7.52,23.12
1671,2024-07-21,Notebook Set,Stationery,North,Alice Kim,Partner,2,10.81,22.16
1672,2024-07-21,Desk Lamp,Furniture,North,Alice Kim,Retail Store,2,45.49,93.25
1673,2024-07-21,Office Chair,Furniture,East,Carla Diaz,Retail Store,4,206.49,846.61
1674,2024-07-24,USB-C Hub,Electronics,East,Carla Diaz,Retail Store,1,38.96,39.93
1675,2024-07-24,Mechanical Keyboard,Electronics,North,Alice Kim,Online,1,72.33,74.14
1676,2024-07-24,USB-C Hub,Electronics,West,Eve Torres,Retail Store,3,34.63,106.49
1677,2024-07-24,Mechanical Keyboard,Electronics,South,Alice Kim,Retail Store,3,71.74,220.6
1678,2024-07-24,Pen Pack,Stationery,West,David Lee,Retail Store,4,7.74,31.73
1679,2024-07-24,USB-C Hub,Electronics,North,Bob Chen,Online,1,32.66,33.48
1680,2024-07-25,Monitor 27in,Electronics,West,Bob Chen,Partner,4,242.12,992.69
1681,2024-07-25,Pen Pack,Stationery,South,David Lee,Retail Store,3,8.42,25.89
1682,2024-07-25,Mechanical Keyboard,Electronics,North,Carla Diaz,Partner,4,65.66,269.21
1683,2024-07-26,Wireless Mouse,Electronics,South,Carla Diaz,Partner,6,27.93,171.77
1684,2024-07-26,Webcam HD,Electronics,North,David Lee,Partner,6,59.13,363.65
1685,2024-07-27,Office Chair,Furniture,West,Bob Chen,Partner,4,177.56,728.0
1686,2024-07-27,Monitor 27in,Electronics,South,Eve Torres,Retail Store,1,198.64,203.61
1687,2024-07-27,Desk Lamp,Furniture,West,Carla Diaz,Online,2,36.75,75.34
1688,2024-07-27,Notebook Set,Stationery,South,Eve Torres,Partner,3,10.95,33.67
1689,2024-07-27,Pen Pack,Stationery,North,David Lee,Retail Store,4,8.83,36.2
1690,2024-07-28,Monitor 27in,Electronics,West,David Lee,Retail Store,4,202.84,831.64
1691,2024-07-28,Mechanical Keyboard,Electronics,North,Alice Kim,Retail Store,4,70.61,289.5
1692,2024-07-28,Pen Pack,Stationery,North,Alice Kim,Partner,1,8.31,8.52
1693,2024-07-28,Monitor 27in,Electronics,South,David Lee,Retail Store,6,214.75,1320.71
1694,2024-07-28,Notebook Set,Stationery,West,Carla Diaz,Partner,1,13.25,13.58
1695,2024-07-28,Monitor 27in,Electronics,East,David Lee,Online,5,224.02,1148.1
1696,2024-07-30,Office Chair,Furniture,East,Eve Torres,Partner,1,177.36,181.79
1697,2024-07-30,Notebook Set,Stationery,South,David Lee,Online,6,11.12,68.39
1698,2024-07-30,Pen Pack,Stationery,South,Bob Chen,Online,1,7.71,7.9
1699,2024-07-30,Pen Pack,Stationery,South,Carla Diaz,Online,2,8.11,16.63
1700,2024-07-30,Pen Pack,Stationery,North,David Lee,Retail Store,1,9.05,9.28
1701,2024-07-30,Monitor 27in,Electronics,West,Alice Kim,Partner,5,205.4,1052.67
1702,2024-07-31,Wireless Mouse,Electronics,West,Eve Torres,Online,5,28.35,145.29
1703,2024-07-31,Monitor 27in,Electronics,South,Alice Kim,Retail Store,2,238.18,488.27
1704,2024-07-31,Monitor 27in,Electronics,West,David Lee,Partner,5,246.55,1263.57
1705,2024-07-31,Office Chair,Furniture,East,Carla Diaz,Retail Store,3,179.9,553.19
1706,2024-07-31,USB-C Hub,Electronics,East,Eve Torres,Retail Store,2,35.11,71.98
1707,2024-08-01,Webcam HD,Electronics,South,Eve Torres,Partner,6,52.49,330.69
1708,2024-08-01,Standing Desk,Furniture,South,Bob Chen,Partner,6,414.26,2609.84
1709,2024-08-01,Webcam HD,Electronics,North,Carla Diaz,Partner,6,58.26,367.04
1710,2024-08-01,Desk Lamp,Furniture,West,Eve Torres,Retail Store,5,41.71,218.98
1711,2024-08-01,Pen Pack,Stationery,North,David Lee,Online,1,8.25,8.66
1712,2024-08-03,Wireless Mouse,Electronics,South,Carla Diaz,Partner,2,24.17,50.76
1713,2024-08-03,Standing Desk,Furniture,East,Bob Chen,Partner,2,466.14,978.89
1714,2024-08-03,Wireless Mouse,Electronics,North,Eve Torres,Partner,3,27.59,86.91
1715,2024-08-03,Webcam HD,Electronics,West,Bob Chen,Partner,2,59.71,125.39
1716,2024-08-03,Standing Desk,Furniture,West,David Lee,Retail Store,6,447.77,2820.95
1717,2024-08-04,Notebook Set,Stationery,East,Bob Chen,Partner,5,10.96,57.54
1718,2024-08-04,Desk Lamp,Furniture,East,Eve Torres,Partner,2,45.11,94.73
1719,2024-08-04,Monitor 27in,Electronics,South,Carla Diaz,Retail Store,2,240.69,505.45
1720,2024-08-04,USB-C Hub,Electronics,South,Eve Torres,Online,6,32.15,202.54
1721,2024-08-04,Pen Pack,Stationery,East,Bob Chen,Online,1,8.06,8.46
1722,2024-08-04,Monitor 27in,Electronics,West,Bob Chen,Online,3,198.31,624.68
1723,2024-08-05,Notebook Set,Stationery,East,David Lee,Partner,5,10.95,57.49
1724,2024-08-06,Notebook Set,Stationery,East,Eve Torres,Online,1,13.15,13.81
1725,2024-08-06,USB-C Hub,Electronics,South,David Lee,Partner,5,32.1,168.53
1726,2024-08-06,Webcam HD,Electronics,South,Bob Chen,Partner,4,50.76,213.19
1727,2024-08-06,Notebook Set,Stationery,South,Eve Torres,Partner,3,11.88,37.42
1728,2024-08-07,Webcam HD,Electronics,East,David Lee,Online,6,49.62,312.61
1729,2024-08-07,Monitor 27in,Electronics,North,Carla Diaz,Retail Store,5,211.41,1109.9
1730,2024-08-07,Mechanical Keyboard,Electronics,East,Alice Kim,Partner,4,62.67,263.21
1731,2024-08-08,Notebook Set,Stationery,West,David Lee,Online,5,13.21,69.35
1732,2024-08-08,Standing Desk,Furniture,North,Alice Kim,Online,6,398.21,2508.72
1733,2024-08-08,Webcam HD,Electronics,North,Bob Chen,Partner,5,49.6,260.4
1734,2024-08-08,Office Chair,Furniture,North,Bob Chen,Partner,6,181.09,1140.87
1735,2024-08-08,Pen Pack,Stationery,North,Bob Chen,Online,6,8.83,55.63
1736,2024-08-08,Desk Lamp,Furniture,North,Alice Kim,Online,6,39.32,247.72
1737,2024-08-09,Standing Desk,Furniture,South,Carla Diaz,Retail Store,5,385.4,2023.35
1738,2024-08-10,Desk Lamp,Furniture,East,Alice Kim,Retail Store,6,40.04,252.25
1739,2024-08-10,Mechanical Keyboard,Electronics,North,Eve Torres,Online,5,58.6,307.65
1740,2024-08-10,Mechanical Keyboard,Electronics,North,Carla Diaz,Partner,3,73.58,231.78
1741,2024-08-11,Monitor 27in,Electronics,West,David Lee,Retail Store,1,213.48,224.15
1742,2024-08-11,Wireless Mouse,Electronics,South,Bob Chen,Partner,4,23.48,98.62
1743,2024-08-12,Webcam HD,Electronics,South,Carla Diaz,Partner,3,62.7,197.51
1744,2024-08-12,Notebook Set,Stationery,South,Alice Kim,Online,1,12.46,13.08
1745,2024-08-12,Wireless Mouse,Electronics,North,Carla Diaz,Online,5,26.23,137.71
1746,2024-08-13,Notebook Set,Stationery,South,Bob Chen,Online,2,12.04,25.28
1747,2024-08-13,Office Chair,Furniture,South,Alice Kim,Online,5,199.56,1047.69
1748,2024-08-13,Monitor 27in,Electronics,West,Eve Torres,Online,1,244.83,257.07
1749,2024-08-13,Standing Desk,Furniture,North,Bob Chen,Partner,6,385.07,2425.94
1750,2024-08-13,Monitor 27in,Electronics,East,Bob Chen,Partner,4,250.33,1051.39
1751,2024-08-14,Office Chair,Furniture,North,Bob Chen,Retail Store,1,174.83,183.57
1752,2024-08-14,Desk Lamp,Furniture,East,Eve Torres,Online,4,39.28,164.98
1753,2024-08-14,Monitor 27in,Electronics,East,David Lee,Online,5,218.05,1144.76
1754,2024-08-14,Wireless Mouse,Electronics,South,David Lee,Retail Store,3,24.04,75.73
1755,2024-08-14,Notebook Set,Stationery,East,David Lee,Retail Store,2,12.84,26.96
1756,2024-08-15,Notebook Set,Stationery,North,Bob Chen,Partner,3,12.26,38.62
1757,2024-08-15,Monitor 27in,Electronics,South,Eve Torres,Online,1,244.3,256.52
1758,2024-08-15,Standing Desk,Furniture,North,Alice Kim,Online,6,471.07,2967.74
1759,2024-08-16,Webcam HD,Electronics,West,Eve Torres,Online,6,49.93,314.56
1760,2024-08-16,Wireless Mouse,Electronics,West,Bob Chen,Retail Store,5,24.13,126.68
1761,2024-08-16,Pen Pack,Stationery,East,Bob Chen,Retail Store,2,8.98,18.86
1762,2024-08-16,Webcam HD,Electronics,East,Eve Torres,Online,5,50.75,266.44
1763,2024-08-16,Office Chair,Furniture,South,David Lee,Online,5,192.79,1012.15
1764,2024-08-16,USB-C Hub,Electronics,South,David Lee,Retail Store,5,39.8,208.95
1765,2024-08-18,Desk Lamp,Furniture,East,Bob Chen,Online,2,36.63,76.92
1766,2024-08-19,Office Chair,Furniture,East,David Lee,Retail Store,5,202.85,1064.96
1767,2024-08-19,Desk Lamp,Furniture,East,Alice Kim,Partner,1,36.4,38.22
1768,2024-08-19,Webcam HD,Electronics,East,Eve Torres,Partner,6,60.91,383.73
1769,2024-08-19,Monitor 27in,Electronics,West,Carla Diaz,Partner,2,218.72,459.31
1770,2024-08-19,Mechanical Keyboard,Electronics,South,Eve Torres,Retail Store,5,62.59,328.6
1771,2024-08-20,Notebook Set,Stationery,North,Eve Torres,Online,4,13.18,55.36
1772,2024-08-20,Desk Lamp,Furniture,East,Bob Chen,Online,2,38.3,80.43
1773,2024-08-21,USB-C Hub,Electronics,North,Bob Chen,Retail Store,3,36.77,115.83
1774,2024-08-22,Notebook Set,Stationery,West,David Lee,Online,6,11.14,70.18
1775,2024-08-22,Monitor 27in,Electronics,West,Alice Kim,Online,2,233.6,490.56
1776,2024-08-22,Wireless Mouse,Electronics,South,Bob Chen,Partner,2,26.08,54.77
1777,2024-08-22,Webcam HD,Electronics,South,Alice Kim,Online,1,61.75,64.84
1778,2024-08-22,Standing Desk,Furniture,West,Eve Torres,Partner,2,432.25,907.73
1779,2024-08-22,Wireless Mouse,Electronics,East,Alice Kim,Online,6,27.05,170.42
1780,2024-08-23,Monitor 27in,Electronics,South,Bob Chen,Retail Store,4,245.7,1031.94
1781,2024-08-23,Monitor 27in,Electronics,South,Eve Torres,Partner,2,241.7,507.57
1782,2024-08-23,Webcam HD,Electronics,East,David Lee,Partner,3,51.81,163.2
1783,2024-08-24,Mechanical Keyboard,Electronics,South,Alice Kim,Online,2,64.65,135.77
1784,2024-08-24,Office Chair,Furniture,West,Bob Chen,Partner,5,200.68,1053.57
1785,2024-08-24,Mechanical Keyboard,Electronics,North,Eve Torres,Partner,2,66.23,139.08
1786,2024-08-24,Mechanical Keyboard,Electronics,South,Eve Torres,Partner,1,66.34,69.66
1787,2024-08-25,Wireless Mouse,Electronics,West,Carla Diaz,Online,6,26.56,167.33
1788,2024-08-25,Webcam HD,Electronics,West,David Lee,Retail Store,4,52.66,221.17
1789,2024-08-25,Monitor 27in,Electronics,North,David Lee,Online,6,247.93,1561.96
1790,2024-08-25,Standing Desk,Furniture,North,Carla Diaz,Partner,4,458.42,1925.36
1791,2024-08-25,Webcam HD,Electronics,North,Alice Kim,Partner,4,53.04,222.77
1792,2024-08-25,Webcam HD,Electronics,West,Bob Chen,Partner,1,56.65,59.48
1793,2024-08-26,Notebook Set,Stationery,South,David Lee,Partner,4,11.89,49.94
1794,2024-08-26,Monitor 27in,Electronics,West,Eve Torres,Retail Store,3,212.37,668.97
1795,2024-08-26,Monitor 27in,Electronics,West,Bob Chen,Retail Store,3,252.55,795.53
1796,2024-08-26,Webcam HD,Electronics,East,Eve Torres,Partner,5,56.13,294.68
1797,2024-08-26,Desk Lamp,Furniture,East,David Lee,Partner,3,45.89,144.55
1798,2024-08-26,USB-C Hub,Electronics,South,David Lee,Partner,6,32.54,205.0
1799,2024-08-27,Mechanical Keyboard,Electronics,East,Eve Torres,Partner,2,66.76,140.2
1800,2024-08-28,Wireless Mouse,Electronics,North,Alice Kim,Online,2,24.93,52.35
1801,2024-08-28,Desk Lamp,Furniture,North,Carla Diaz,Online,5,40.35,211.84
1802,2024-08-28,Notebook Set,Stationery,West,David Lee,Partner,1,12.63,13.26
1803,2024-08-28,Webcam HD,Electronics,North,Bob Chen,Partner,3,59.28,186.73
1804,2024-08-28,Desk Lamp,Furniture,East,Bob Chen,Online,4,36.11,151.66
1805,2024-08-29,Monitor 27in,Electronics,South,Eve Torres,Online,5,226.37,1188.44
1806,2024-08-29,Wireless Mouse,Electronics,North,Bob Chen,Online,3,24.0,75.6
1807,2024-08-29,Standing Desk,Furniture,West,David Lee,Partner,4,415.08,1743.34
1808,2024-08-29,Office Chair,Furniture,North,Alice Kim,Partner,5,162.69,854.12
1809,2024-08-29,Standing Desk,Furniture,East,Carla Diaz,Retail Store,6,465.13,2930.32
1810,2024-08-29,Office Chair,Furniture,West,David Lee,Partner,5,205.34,1078.04
1811,2024-08-31,USB-C Hub,Electronics,North,Eve Torres,Retail Store,4,35.93,150.91
1812,2024-08-31,Notebook Set,Stationery,East,Eve Torres,Partner,1,13.21,13.87
1813,2024-09-01,Desk Lamp,Furniture,South,Carla Diaz,Retail Store,4,41.63,179.01
1814,2024-09-01,Desk Lamp,Furniture,West,Alice Kim,Retail Store,5,44.62,239.83
1815,2024-09-03,Office Chair,Furniture,East,David Lee,Retail Store,6,193.55,1248.4
1816,2024-09-03,Webcam HD,Electronics,East,Bob Chen,Retail Store,5,49.63,266.76
1817,2024-09-03,Mechanical Keyboard,Electronics,East,Alice Kim,Partner,4,69.45,298.63
1818,2024-09-04,Desk Lamp,Furniture,East,Bob Chen,Partner,3,39.54,127.52
1819,2024-09-05,Office Chair,Furniture,South,Bob Chen,Retail Store,4,195.17,839.23
1820,2024-09-05,Office Chair,Furniture,South,Eve Torres,Retail Store,2,171.12,367.91
1821,2024-09-05,USB-C Hub,Electronics,North,David Lee,Partner,1,32.55,34.99
1822,2024-09-05,Wireless Mouse,Electronics,West,Carla Diaz,Partner,5,28.49,153.13
1823,2024-09-05,Notebook Set,Stationery,East,David Lee,Online,4,13.49,58.01
1824,2024-09-06,Webcam HD,Electronics,South,Alice Kim,Partner,3,54.97,177.28
1825,2024-09-06,Pen Pack,Stationery,North,Eve Torres,Retail Store,4,9.08,39.04
1826,2024-09-06,Pen Pack,Stationery,West,Alice Kim,Partner,6,8.75,56.44
1827,2024-09-06,Webcam HD,Electronics,North,Alice Kim,Partner,4,53.84,231.51
1828,2024-09-06,Office Chair,Furniture,East,Carla Diaz,Partner,4,188.15,809.04
1829,2024-09-06,Standing Desk,Furniture,South,Carla Diaz,Retail Store,2,435.6,936.54
1830,2024-09-07,Notebook Set,Stationery,West,Bob Chen,Retail Store,3,11.35,36.6
1831,2024-09-07,Notebook Set,Stationery,East,David Lee,Online,3,13.36,43.09
1832,2024-09-07,Monitor 27in,Electronics,South,Alice Kim,Partner,2,251.86,541.5
1833,2024-09-07,Standing Desk,Furniture,West,Bob Chen,Online,2,436.31,938.07
1834,2024-09-08,USB-C Hub,Electronics,South,David Lee,Retail Store,4,38.55,165.76
1835,2024-09-08,USB-C Hub,Electronics,East,David Lee,Retail Store,6,36.02,232.33
1836,2024-09-08,Standing Desk,Furniture,North,David Lee,Online,5,468.14,2516.25
1837,2024-09-08,USB-C Hub,Electronics,East,David Lee,Partner,1,33.39,35.89
1838,2024-09-08,Mechanical Keyboard,Electronics,East,Carla Diaz,Retail Store,4,70.6,303.58
1839,2024-09-08,Webcam HD,Electronics,East,Carla Diaz,Online,5,62.31,334.92
1840,2024-09-09,Mechanical Keyboard,Electronics,South,Eve Torres,Partner,3,72.59,234.1
1841,2024-09-09,Webcam HD,Electronics,East,Carla Diaz,Retail Store,2,62.97,135.39
1842,2024-09-09,Webcam HD,Electronics,West,Alice Kim,Retail Store,4,60.15,258.64
1843,2024-09-10,Standing Desk,Furniture,South,Bob Chen,Partner,4,444.33,1910.62
1844,2024-09-10,Notebook Set,Stationery,West,Alice Kim,Online,4,12.69,54.57
1845,2024-09-10,USB-C Hub,Electronics,East,Carla Diaz,Partner,3,33.5,108.04
1846,2024-09-10,Standing Desk,Furniture,East,David Lee,Retail Store,5,445.69,2395.58
1847,2024-09-11,Monitor 27in,Electronics,West,Bob Chen,Online,5,251.1,1349.66
1848,2024-09-11,Wireless Mouse,Electronics,East,Alice Kim,Online,2,27.05,58.16
1849,2024-09-11,USB-C Hub,Electronics,North,David Lee,Partner,4,32.4,139.32
1850,2024-09-11,Wireless Mouse,Electronics,North,Alice Kim,Retail Store,1,27.32,29.37
1851,2024-09-11,Monitor 27in,Electronics,West,Carla Diaz,Online,2,202.64,435.68
1852,2024-09-12,Standing Desk,Furniture,South,Eve Torres,Online,4,443.78,1908.25
1853,2024-09-15,Notebook Set,Stationery,West,Eve Torres,Retail Store,3,13.39,43.18
1854,2024-09-15,Webcam HD,Electronics,South,Eve Torres,Partner,4,51.36,220.85
1855,2024-09-15,Desk Lamp,Furniture,West,Eve Torres,Partner,6,43.49,280.51
1856,2024-09-15,Webcam HD,Electronics,West,Eve Torres,Online,3,62.0,199.95
1857,2024-09-15,Mechanical Keyboard,Electronics,West,Carla Diaz,Online,4,63.5,273.05
1858,2024-09-16,Wireless Mouse,Electronics,South,Carla Diaz,Retail Store,1,25.77,27.7
1859,2024-09-16,Desk Lamp,Furniture,West,David Lee,Retail Store,5,36.08,193.93
1860,2024-09-18,Pen Pack,Stationery,North,Eve Torres,Retail Store,3,8.39,27.06
1861,2024-09-18,Office Chair,Furniture,West,David Lee,Online,4,201.7,867.31
1862,2024-09-18,USB-C Hub,Electronics,West,David Lee,Online,6,37.95,244.78
1863,2024-09-18,Standing Desk,Furniture,South,Eve Torres,Partner,1,422.34,454.02
1864,2024-09-18,Standing Desk,Furniture,East,David Lee,Online,3,446.09,1438.64
1865,2024-09-18,Mechanical Keyboard,Electronics,North,David Lee,Partner,2,60.72,130.55
1866,2024-09-19,Standing Desk,Furniture,South,Carla Diaz,Online,6,443.39,2859.87
1867,2024-09-19,USB-C Hub,Electronics,North,Bob Chen,Online,1,39.99,42.99
1868,2024-09-19,Standing Desk,Furniture,West,Alice Kim,Online,3,391.13,1261.39
1869,2024-09-21,Wireless Mouse,Electronics,West,Carla Diaz,Retail Store,4,23.86,102.6
1870,2024-09-22,Desk Lamp,Furniture,East,Alice Kim,Online,6,43.91,283.22
1871,2024-09-22,Wireless Mouse,Electronics,North,Eve Torres,Retail Store,3,27.35,88.2
1872,2024-09-23,Office Chair,Furniture,North,Alice Kim,Partner,3,198.78,641.07
1873,2024-09-24,Pen Pack,Stationery,North,Bob Chen,Retail Store,4,7.69,33.07
1874,2024-09-25,Mechanical Keyboard,Electronics,South,David Lee,Retail Store,5,69.32,372.59
1875,2024-09-25,Standing Desk,Furniture,North,Eve Torres,Partner,3,394.65,1272.75
1876,2024-09-25,Mechanical Keyboard,Electronics,East,Bob Chen,Retail Store,3,66.32,213.88
1877,2024-09-25,Wireless Mouse,Electronics,North,Bob Chen,Partner,6,23.86,153.9
1878,2024-09-25,Pen Pack,Stationery,East,Eve Torres,Online,3,7.23,23.32
1879,2024-09-26,Office Chair,Furniture,West,Eve Torres,Online,1,205.6,221.02
1880,2024-09-26,Notebook Set,Stationery,West,Alice Kim,Partner,1,11.55,12.42
1881,2024-09-26,Monitor 27in,Electronics,North,Alice Kim,Retail Store,3,249.2,803.67
1882,2024-09-27,USB-C Hub,Electronics,North,Bob Chen,Retail Store,6,36.19,233.43
1883,2024-09-27,Office Chair,Furniture,East,David Lee,Partner,3,206.18,664.93
1884,2024-09-27,Office Chair,Furniture,East,Bob Chen,Retail Store,1,193.02,207.5
1885,2024-09-27,Wireless Mouse,Electronics,East,Eve Torres,Partner,4,26.92,115.76
1886,2024-09-27,Desk Lamp,Furniture,East,Carla Diaz,Partner,2,41.67,89.59
1887,2024-09-28,Standing Desk,Furniture,South,Alice Kim,Partner,5,474.02,2547.86
1888,2024-09-28,USB-C Hub,Electronics,East,Eve Torres,Retail Store,4,34.09,146.59
1889,2024-09-28,Desk Lamp,Furniture,West,Bob Chen,Online,1,43.76,47.04
1890,2024-09-29,Notebook Set,Stationery,North,Eve Torres,Retail Store,5,11.52,61.92
1891,2024-09-29,Office Chair,Furniture,South,Eve Torres,Retail Store,5,192.75,1036.03
1892,2024-09-29,Notebook Set,Stationery,North,Alice Kim,Partner,4,12.72,54.7
1893,2024-09-29,Mechanical Keyboard,Electronics,South,Bob Chen,Online,1,72.07,77.48
1894,2024-09-30,Mechanical Keyboard,Electronics,North,Eve Torres,Partner,4,61.61,264.92
1895,2024-10-01,Pen Pack,Stationery,East,Alice Kim,Retail Store,6,8.18,53.99
1896,2024-10-01,Office Chair,Furniture,North,Bob Chen,Partner,5,194.3,1068.65
1897,2024-10-01,Desk Lamp,Furniture,North,Carla Diaz,Partner,1,40.68,44.75
1898,2024-10-01,Pen Pack,Stationery,North,Eve Torres,Retail Store,3,8.79,29.01
1899,2024-10-01,Webcam HD,Electronics,East,Alice Kim,Online,1,59.6,65.56
1900,2024-10-01,Webcam HD,Electronics,South,Eve Torres,Retail Store,1,50.89,55.98
1901,2024-10-02,Office Chair,Furniture,South,Eve Torres,Partner,5,191.56,1053.58
1902,2024-10-03,Pen Pack,Stationery,East,David Lee,Partner,6,7.41,48.91
1903,2024-10-03,Pen Pack,Stationery,South,Eve Torres,Retail Store,1,7.53,8.28
1904,2024-10-03,Webcam HD,Electronics,West,Carla Diaz,Retail Store,3,58.54,193.18
1905,2024-10-03,Webcam HD,Electronics,West,David Lee,Partner,3,61.12,201.7
1906,2024-10-04,Monitor 27in,Electronics,South,David Lee,Partner,2,228.97,503.73
1907,2024-10-04,Standing Desk,Furniture,West,David Lee,Online,3,478.97,1580.6
1908,2024-10-05,Wireless Mouse,Electronics,South,Carla Diaz,Online,3,26.22,86.53
